Student_Id;First_Name;Last_Name;Nationality;Major;Gender;Honor_Code_Violation
15432;Penney;Barclay;USA;Theatre;Female;No
15433;Penni;Adam;Dutch;Business Administration;Female;No
15434;Pennie;Abney;USA;Political Science;Female;No
15435;Penny;Seward;USA;History;Female;No
15436;Perla;Rhoads;Great Britain;Environmental Studies;Female;No
15437;Perry;Howland;USA;Accounting;Female;No
15438;Peter;Fortier;Chinese;Psychology;Female;No
15439;Petra;Easter;USA;Journalism;Female;No
15440;Petrina;Benner;USA;LAIS and International Business;Female;No
15441;Petronila;Vines;USA;French;Female;No
15442;Phebe;Tubbs;German;Physics;Female;No
15443;Phillis;Troutman;Spanish;Combined major in German;Female;No
15444;Philomena;Rapp;USA;Environmental Studies;Female;No
15445;Phoebe;Noe;Japanese;Russian Studies;Female;No
15446;Phung;Mccurdy;USA;French;Female;No
15447;Phuong;Harder;USA;Accounting;Female;No
15448;Phylicia;Deluca;Dutch;Rhetoric and Communication Studies;Female;No
15449;Phylis;Westmoreland;USA;Film Studies;Female;No
15450;Phyliss;South;USA;Computer Science;Female;No
15451;Phyllis;Havens;Great Britain;Political Science;Female;No
15452;Pia;Guajardo;USA;Accounting;Female;No
15453;Piedad;Ely;Chinese;Business Administration;Female;No
15454;Pilar;Clary;USA;Mathematics;Female;No
15455;Ping;Seal;USA;Philosophy;Female;No
15456;Pinkie;Meehan;USA;Italian and International Business;Female;No
15457;Piper;Herzog;German;LAIS and International Business;Female;No
15458;Pok;Guillen;Spanish;Latin;Female;No
15459;Polly;Ashcraft;USA;Philosophy;Female;No
15460;Porsche;Waugh;Japanese;American Studies;Female;No
15461;Porsha;Renner;USA;Journalism;Female;No
15462;Portia;Milam;USA;Spanish (see LAIS);Female;No
15463;Precious;Jung;Dutch;Classical Civilization;Female;No
15464;Pricilla;Elrod;USA;French;Female;No
15465;Princess;Churchill;USA;Art History;Female;No
15466;Priscila;Buford;Great Britain;Physics - Interdisciplinary;Female;No
15467;Priscilla;Breaux;USA;Accounting;Female;No
15468;Providencia;Bolin;Chinese;Russian Studies;Female;No
15469;Prudence;Asher;USA;French and International Business;Female;No
15470;Pura;Windham;Indonesian;Philosophy, Politics, Economics and Law (PPEL);Female;No
15471;Qiana;Tirado;USA;Chinese Studies;Female;No
15472;Queen;Pemberton;German;Accounting;Female;No
15473;Queenie;Nolen;Spanish;French;Female;No
15474;Quiana;Noland;USA;Classical Civilization;Female;No
15475;Quinn;Knott;Japanese;Business Administration;Female;No
15476;Quyen;Emmons;USA;Chinese Studies;Female;No
15477;Rachael;Cornish;USA;Physics;Female;No
15478;Rachal;Christenson;Dutch;Mathematics;Female;No
15479;Racheal;Brownlee;USA;Interdisciplinary Studies;Female;No
15480;Rachel;Barbee;USA;Physics;Female;No
15481;Rachele;Waldrop;Great Britain;Psychology;Female;No
15482;Rachell;Pitt;USA;Theatre;Female;No
15483;Rachelle;Olvera;Chinese;Combined major in Latin;Female;No
15484;Racquel;Lombardi;USA;Physics - Interdisciplinary;Female;No
15485;Rae;Gruber;Indonesian;Mathematical Economics;Female;No
15486;Raeann;Gaffney;USA;Environmental Studies;Female;No
15487;Raelene;Eggleston;German;Physics;Female;No
15488;Rafaela;Banda;Spanish;Combined major in Theatre;Female;No
15489;Raguel;Archuleta;USA;German Studies;Female;No
15490;Raina;Still;Japanese;Interdisciplinary Studies;Female;No
15491;Raisa;Slone;USA;German Studies;Female;No
15492;Ramona;Prewitt;USA;Accounting;Female;No
15493;Ramonita;Pfeiffer;Dutch;Combined major in WGSS;Female;No
15494;Rana;Nettles;USA;German and International Business;Female;No
15495;Ranae;Mena;USA;Anthropology;Female;No
15496;Randa;Mcadams;Great Britain;Film Studies;Female;No
15497;Randee;Henning;USA;Accounting;Female;No
15498;Randi;Gardiner;Chinese;Environmental Studies;Female;No
15499;Randy;Cromwell;USA;Healthcare and Society;Female;No
15500;Ranee;Chisholm;Indonesian;Philosophy, Politics, Economics and Law (PPEL);Female;No
15501;Raquel;Burleson;USA;Business Administration;Female;No
15502;Rasheeda;Box;German;Accounting;Female;No
15503;Rashida;Vest;Spanish;French;Female;No
15504;Raven;Oglesby;USA;Political Science;Female;No
15505;Ray;Mccarter;Japanese;LAIS and International Business;Female;No
15506;Raye;Malcolm;USA;German and International Business;Female;No
15507;Raylene;Lumpkin;USA;Accounting;Female;No
15508;Raymond;Larue;USA;Computer Science;Female;No
15509;Raymonde;Grey;USA;Mathematics;Female;No
15510;Rayna;Wofford;USA;Philosophy;Female;No
15511;Rea;Vanhorn;USA;Political Science;Female;No
15512;Reagan;Thorn;USA;Accounting;Female;No
15513;Reanna;Teel;USA;Women, Gender and Sexuality Studies;Female;No
15514;Reatha;Swafford;USA;History;Female;No
15515;Reba;Stclair;USA;Russian Studies;Female;No
15516;Rebbeca;Stanfield;USA;Religious Studies;Female;No
15517;Rebbecca;Ocampo;USA;Accounting;Female;No
15518;Rebeca;Herrmann;USA;French and International Business;Female;No
15519;Rebecca;Hannon;USA;Business Administration;Female;No
15520;Rebecka;Arsenault;USA;Computer Science;Female;No
15521;Rebekah;Roush;USA;Journalism;Female;No
15522;Reda;Mcalister;USA;Accounting;Female;No
15523;Reena;Hiatt;USA;German Studies;Female;No
15524;Refugia;Gunderson;USA;International Studies;Female;No
15525;Refugio;Forsythe;USA;Art History;Female;No
15526;Regan;Duggan;USA;Psychology;Female;No
15527;Regena;Delvalle;USA;Theatre;Female;No
15528;Regenia;Cintron;USA;Mathematics;Female;No
15529;Regina;Wilks;USA;Religious Studies;Female;No
15530;Regine;Weinstein;USA;Italian and International Business;Female;No
15531;Reginia;Uribe;USA;Journalism;Female;No
15532;Reiko;Rizzo;USA;LAIS and International Business;Female;No
15533;Reina;Noyes;USA;German and International Business;Female;No
15534;Reita;Mclendon;USA;Film Studies;Female;No
15535;Rema;Gurley;USA;Interdisciplinary Studies;Female;No
15536;Remedios;Bethea;USA;Journalism;Female;No
15537;Remona;Winstead;USA;Spanish (see LAIS);Female;No
15538;Rena;Maples;USA;Healthcare and Society;Female;No
15539;Renae;Harry;USA;Computer Science;Female;No
15540;Renata;Guyton;USA;Interdisciplinary Studies;Female;No
15541;Renate;Giordano;USA;Business Administration;Female;No
15542;Renay;Alderman;USA;Accounting;Female;No
15543;Renda;Valdes;USA;History;Female;No
15544;Rene;Polanco;USA;Physics - Interdisciplinary;Female;No
15545;Renea;Pappas;USA;Leadership Studies;Female;No
15546;Renee;Lively;USA;Political Science;Female;No
15547;Renetta;Grogan;USA;Theatre;Female;No
15548;Renita;Griffiths;USA;International Studies;Female;No
15549;Renna;Bobo;USA;Italian and International Business;Female;No
15550;Ressie;Arevalo;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15551;Reta;Whitson;USA;Healthcare and Society;Female;No
15552;Retha;Sowell;USA;Accounting;Female;No
15553;Retta;Rendon;USA;Mathematics;Female;No
15554;Reva;Matthew;USA;Latin;Female;No
15555;Reyna;Julian;USA;Physics;Female;No
15556;Reynalda;Fernandes;USA;History;Female;No
15557;Rhea;Farrow;USA;Accounting;Female;No
15558;Rheba;Edmond;USA;Philosophy;Female;No
15559;Rhiannon;Benavidez;USA;Latin American and Iberian Studies;Female;No
15560;Rhoda;Ayres;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15561;Rhona;Alicea;USA;Business Administration;Female;No
15562;Rhonda;Stump;USA;Accounting;Female;No
15563;Ria;Smalley;USA;Philosophy;Female;No
15564;Ricarda;Seitz;USA;LAIS and International Business;Female;No
15565;Richard;Schulte;USA;History;Female;No
15566;Richelle;Gilley;USA;Psychology;Female;No
15567;Ricki;Gallant;USA;Accounting;Female;No
15568;Rickie;Dewey;USA;Film Studies;Female;No
15569;Rikki;Casper;USA;Mathematical Economics;Female;No
15570;Rima;Canfield;USA;LAIS and International Business;Female;No
15571;Rina;Wolford;USA;Combined major in German;Female;No
15572;Risa;Omalley;USA;Accounting;Female;No
15573;Rita;Mcnutt;USA;Mathematics;Female;No
15574;Riva;Mcnulty;USA;Political Science;Female;No
15575;Rivka;Mcgovern;USA;Russian Studies;Female;No
15576;Robbi;Hardman;USA;International Studies;Female;No
15577;Robbie;Harbin;USA;Accounting;Female;No
15578;Robbin;Cowart;USA;Italian and International Business;Female;No
15579;Robbyn;Chavarria;USA;Interdisciplinary Studies;Female;No
15580;Robena;Brink;USA;Religious Studies;Female;No
15581;Robert;Beckett;USA;Italian and International Business;Female;No
15582;Roberta;Bagwell;USA;Spanish (see LAIS);Female;No
15583;Roberto;Armstead;USA;Dance;Female;No
15584;Robin;Anglin;USA;Theatre;Female;No
15585;Robyn;Abreu;USA;Political Science;Female;No
15586;Rochel;Reynoso;USA;Business Administration;Female;No
15587;Rochell;Krebs;USA;Accounting;Female;No
15588;Rochelle;Jett;USA;Interdisciplinary Studies;Female;No
15589;Rocio;Hoffmann;USA;Religious Studies;Female;No
15590;Rolanda;Greenfield;USA;Physics - Interdisciplinary;Female;No
15591;Rolande;Forte;USA;LAIS and International Business;Female;No
15592;Roma;Burney;USA;Accounting;Female;No
15593;Romaine;Broome;USA;Journalism;Female;No
15594;Romana;Sisson;USA;Music;Female;No
15595;Romelia;Parent;USA;Computer Science;Female;No
15596;Romona;Jude;USA;Latin American and Iberian Studies;Female;No
15597;Rona;Younger;USA;Accounting;Female;No
15598;Ronald;Trammell;USA;Mathematics;Female;No
15599;Ronda;Partridge;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15600;Roni;Marvin;USA;Russian Studies;Female;No
15601;Ronna;Mace;USA;Film Studies;Female;No
15602;Ronni;Lomax;USA;Accounting;Female;No
15603;Ronnie;Lemieux;USA;Physics - Interdisciplinary;Female;No
15604;Rory;Gossett;USA;Italian and International Business;Female;No
15605;Rosa;Frantz;USA;Journalism;Female;No
15606;Rosalba;Fogle;USA;Latin;Female;No
15607;Rosalee;Cooney;USA;Accounting;Female;No
15608;Rosalia;Broughton;USA;Psychology;Female;No
15609;Rosalie;Pence;USA;Rhetoric and Communication Studies;Female;No
15610;Rosalina;Paulsen;USA;Philosophy;Female;No
15611;Rosalind;Neil;USA;Journalism;Female;No
15612;Rosalinda;Muncy;USA;Accounting;Female;No
15613;Rosaline;Mcarthur;USA;Business Administration;Female;No
15614;Rosalva;Hollins;USA;Women, Gender and Sexuality Studies;Female;No
15615;Rosalyn;Edward;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15616;Rosamaria;Beauchamp;USA;Mathematics;Female;No
15617;Rosamond;Withers;USA;Accounting;Female;No
15618;Rosana;Osorio;USA;Latin;Female;No
15619;Rosann;Mulligan;USA;Combined major in Latin;Female;No
15620;Rosanna;Hoyle;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15621;Rosanne;Foy;USA;LAIS and International Business;Female;No
15622;Rosaria;Dockery;USA;Accounting;Female;No
15623;Rosario;Cockrell;USA;Political Science;Female;No
15624;Rosaura;Begley;USA;Interdisciplinary Studies;Female;No
15625;Rose;Amador;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15626;Roseann;Roby;USA;Mathematical Economics;Female;No
15627;Roseanna;Rains;USA;Sociology;Female;No
15628;Roseanne;Lindquist;USA;Latin American and Iberian Studies;Female;No
15629;Roselee;Gentile;USA;Latin American and Iberian Studies;Female;No
15630;Roselia;Everhart;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15631;Roseline;Bohannon;USA;Music;Female;No
15632;Rosella;Wylie;USA;Sociology;Female;No
15633;Roselle;Thao;USA;LAIS and International Business;Female;No
15634;Roselyn;Sommers;USA;Combined major in Theatre;Female;No
15635;Rosemarie;Purnell;USA;Russian Studies;Female;No
15636;Rosemary;Palma;USA;Women, Gender and Sexuality Studies;Female;No
15637;Rosena;Fortin;USA;Women, Gender and Sexuality Studies;Female;No
15638;Rosenda;Dunning;USA;Film Studies;Female;No
15639;Rosetta;Breeden;USA;Business Administration;Female;No
15640;Rosette;Vail;USA;Rhetoric and Communication Studies;Female;No
15641;Rosia;Phelan;USA;Rhetoric and Communication Studies;Female;No
15642;Rosie;Phan;USA;Theatre;Female;No
15643;Rosina;Marx;USA;Mathematics;Female;No
15644;Rosio;Cosby;USA;Interdisciplinary Studies;Female;No
15645;Rosita;Colburn;USA;Political Science;Female;No
15646;Roslyn;Chong;USA;Psychology;Female;No
15647;Rossana;Boling;USA;Sociology;Female;No
15648;Rossie;Biddle;USA;Physics - Interdisciplinary;Female;No
15649;Rosy;Ledesma;USA;Combined major in WGSS;Female;No
15650;Rowena;Gaddis;USA;Religious Studies;Female;No
15651;Roxana;Denney;USA;Russian Studies;Female;No
15652;Roxane;Chow;USA;Sociology;Female;No
15653;Roxann;Bueno;USA;Philosophy;Female;No
15654;Roxanna;Berrios;USA;Environmental Studies;Female;No
15655;Roxanne;Wicker;USA;Healthcare and Society;Female;No
15656;Roxie;Tolliver;USA;Political Science;Female;No
15657;Roxy;Thibodeaux;USA;Sociology;Female;No
15658;Roy;Nagle;USA;Mathematics;Female;No
15659;Royce;Lavoie;USA;Philosophy;Female;No
15660;Rozanne;Fisk;USA;Physics - Interdisciplinary;Female;No
15661;Rozella;Do;USA;Chinese and International Business;Female;No
15662;Rubi;Crist;USA;Theatre;Female;No
15663;Rubie;Barbosa;USA;Business Administration;Female;No
15664;Ruby;Reedy;USA;French;Female;No
15665;Rubye;March;USA;Art History;Female;No
15666;Rudy;Locklear;USA;Combined major in Theatre;Female;No
15667;Rufina;Kolb;USA;Sociology;Female;No
15668;Russell;Himes;USA;Italian and International Business;Female;No
15669;Ruth;Behrens;USA;Journalism;Female;No
15670;Rutha;Beckwith;USA;Latin;Female;No
15671;Ruthann;Beckham;USA;LAIS and International Business;Female;No
15672;Ruthanne;Weems;USA;Sociology;Female;No
15673;Ruthe;Wahl;USA;Mathematical Economics;Female;No
15674;Ruthie;Shorter;USA;French and International Business;Female;No
15675;Ryan;Shackelford;USA;Film Studies;Female;No
15676;Ryann;Rees;USA;Combined major in WGSS;Female;No
15677;Sabina;Muse;USA;Sociology;Female;No
15678;Sabine;Free;USA;Music;Female;No
15679;Sabra;Cerda;USA;Interdisciplinary Studies;Female;No
15680;Sabrina;Valadez;USA;Healthcare and Society;Female;No
15681;Sacha;Thibodeau;USA;Environmental Studies;Female;No
15682;Sachiko;Saavedra;USA;Sociology;Female;No
15683;Sade;Ridgeway;USA;Mathematics;Female;No
15684;Sadie;Reiter;USA;German Studies;Female;No
15685;Sadye;Mchenry;USA;LAIS and International Business;Female;No
15686;Sage;Majors;USA;Business Administration;Female;No
15687;Salena;Lachance;USA;Sociology;Female;No
15688;Salina;Keaton;USA;Psychology;Female;No
15689;Salley;Israel;USA;Interdisciplinary Studies;Female;No
15690;Sallie;Ferrara;USA;Political Science;Female;No
15691;Sally;Falcon;Great Britain;Journalism;Female;No
15692;Salome;Clemens;USA;Sociology;Female;No
15693;Sam;Blocker;Chinese;Interdisciplinary Studies;Female;No
15694;Samantha;Applegate;USA;German and International Business;Female;No
15695;Samara;Paz;Indonesian;History;Female;No
15696;Samatha;Needham;USA;French;Female;No
15697;Samella;Mojica;German;Sociology;Female;No
15698;Samira;Kuykendall;Spanish;Philosophy;Female;No
15699;Sammie;Hamel;USA;Healthcare and Society;Female;No
15700;Sammy;Escamilla;Japanese;Mathematics;Female;No
15701;Samuel;Doughty;USA;Political Science;Female;No
15702;Sana;Burchett;USA;Theatre;Female;No
15703;Sanda;Ainsworth;Dutch;Philosophy, Politics, Economics and Law (PPEL);Female;No
15704;Sandee;Wilbur;USA;Philosophy;Female;No
15705;Sandi;Vidal;USA;Physics - Interdisciplinary;Female;No
15706;Sandie;Upchurch;Great Britain;French and International Business;Female;No
15707;Sandra;Thigpen;USA;Sociology;Female;No
15708;Sandy;Strauss;Chinese;Religious Studies;Female;No
15709;Sang;Spruill;USA;History;Female;No
15710;Sanjuana;Sowers;Indonesian;Business Administration;Female;No
15711;Sanjuanita;Riggins;USA;German Studies;Female;No
15712;Sanora;Ricker;German;Sociology;Female;No
15713;Santa;Mccombs;Spanish;Rhetoric and Communication Studies;Female;No
15714;Santana;Harlow;USA;International Studies;Female;No
15715;Santina;Garnett;Japanese;Chinese Studies;Female;No
15716;Santos;Buffington;USA;German and International Business;Female;No
15717;Sara;Yi;USA;Sociology;Female;No
15718;Sarah;Sotelo;Dutch;Interdisciplinary Studies;Female;No
15719;Sarai;Olivas;USA;Physics - Interdisciplinary;Female;No
15720;Saran;Negrete;USA;Women, Gender and Sexuality Studies;Female;No
15721;Sari;Morey;Great Britain;Healthcare and Society;Female;No
15722;Sarina;Macon;USA;Sociology;Female;No
15723;Sarita;Logsdon;Chinese;Film Studies;Female;No
15724;Sasha;Lapointe;USA;Italian and International Business;Female;No
15725;Saturnina;Florence;Indonesian;Healthcare and Society;Female;No
15726;Sau;Cathey;USA;Political Science;Female;No
15727;Saundra;Bigelow;German;Sociology;Female;No
15728;Savanna;Bello;Spanish;Psychology;Female;No
15729;Savannah;Westfall;USA;Mathematics;Female;No
15730;Scarlet;Stubblefield;Japanese;Healthcare and Society;Female;No
15731;Scarlett;Peak;USA;History;Female;No
15732;Scott;Lindley;USA;Theatre;Female;No
15733;Scottie;Jeffrey;Dutch;Combined major in German;Female;No
15734;Sean;Hein;Ethiopian;Business Administration;Female;No
15735;Season;Hawes;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
15736;Sebrina;Farrington;Great Britain;International Studies;Female;No
15737;See;Edge;USA;Sociology;Female;No
15738;Seema;Breen;Chinese;Russian Studies;Female;No
15739;Selena;Birch;USA;Latin;Female;No
15740;Selene;Wilde;Indonesian;Philosophy, Politics, Economics and Law (PPEL);Female;No
15741;Selina;Steed;USA;Italian and International Business;Female;No
15742;Selma;Sepulveda;German;Sociology;Female;No
15743;Sena;Reinhardt;Spanish;Mathematics;Female;No
15744;Senaida;Proffitt;USA;Philosophy;Female;No
15745;September;Minter;Japanese;Interdisciplinary Studies;Female;No
15746;Serafina;Messina;USA;Italian and International Business;Female;No
15747;Serena;Mcnabb;USA;Women, Gender and Sexuality Studies;Female;No
15748;Serina;Maier;Dutch;Latin;Female;No
15749;Serita;Keeler;USA;Philosophy;Female;No
15750;Setsuko;Gamboa;USA;Journalism;Female;No
15751;Sha;Donohue;Great Britain;Latin;Female;No
15752;Shae;Dexter;USA;Accounting;Female;No
15753;Shaina;Basham;Chinese;Combined major in Latin;Female;No
15754;Shakia;Shinn;USA;Latin American and Iberian Studies;Female;No
15755;Shakira;Orlando;Indonesian;Philosophy, Politics, Economics and Law (PPEL);Female;No
15756;Shakita;Crooks;Russian;Political Science;Female;No
15757;Shala;Cota;German;Theatre;Female;No
15758;Shalanda;Borders;Spanish;Combined major in Theatre;Female;No
15759;Shalon;Bills;USA;LAIS and International Business;Female;No
15760;Shalonda;Bachman;Japanese;American Studies;Female;No
15761;Shameka;Tisdale;Native American;Interdisciplinary Studies;Female;No
15762;Shamika;Tavares;USA;Accounting;Female;No
15763;Shan;Schmid;Dutch;Business Administration;Female;No
15764;Shana;Pickard;Nigerian;Physics - Interdisciplinary;Female;No
15765;Shanae;Jasper;USA;Religious Studies;Female;No
